NaN,42117,42118,42119
NaN,42066,42067,42068
NaN,42060,42061,42062
NaN,42120,42121,42122
NaN,42150,42151,42152
NaN,42144,42145,42146
NaN,42153,42154,42155
NaN,42192,42193,42194
NaN,42186,42187,42188
NaN,42195,42196,42197
NaN,42204,42205,42206
NaN,42201,42202,42203
NaN,42189,42190,42191
NaN,42225,42226,42227
NaN,43356,43357,43358
NaN,42222,42223,42224
NaN,42228,42229,42230
NaN,42231,42232,42233
NaN,42237,42238,42239
NaN,42240,42241,42242
NaN,42219,42220,42221
NaN,42243,42244,42245
NaN,42210,42211,42212
NaN,43353,43354,43355
NaN,43362,43363,43364
NaN,43365,43366,43367
NaN,43413,43414,43415
NaN,43410,43411,43412
NaN,43407,43408,43409
NaN,43404,43405,43406
NaN,43461,43462,43463
NaN,43464,43465,43466
NaN,43425,43426,43427
NaN,43434,43435,43436
NaN,43227,43228,43229
NaN,43230,43231,43232
NaN,43233,43234,43235
NaN,43272,43273,43274
NaN,50322,50323,50324
NaN,19758,19759,19760
NaN,19755,19756,19757
NaN,20385,20386,20387
NaN,20346,20347,20348
NaN,20445,20446,20447
NaN,20400,20401,20402
NaN,20439,20440,20441
NaN,20436,20437,20438
NaN,45447,45448,45449
NaN,45453,45454,45455
NaN,44034,44035,44036
NaN,38643,38644,38645
NaN,45864,45865,45866
NaN,45504,45505,45506
NaN,45861,45862,45863
NaN,39132,39133,39134
NaN,39150,39151,39152
NaN,39153,39154,39155
NaN,39090,39091,39092
NaN,39093,39094,39095
NaN,39096,39097,39098
NaN,39135,39136,39137
NaN,39138,39139,39140
NaN,39108,39109,39110
NaN,39105,39106,39107
NaN,39144,39145,39146
NaN,39129,39130,39131
NaN,39099,39100,39101
NaN,39147,39148,39149
NaN,39141,39142,39143
NaN,39159,39160,39161
NaN,39180,39181,39182
NaN,39204,39205,39206
NaN,39201,39202,39203
NaN,39198,39199,39200
NaN,39222,39223,39224
NaN,39252,39253,39254
NaN,39219,39220,39221
NaN,39261,39262,39263
NaN,39363,39364,39365
NaN,39357,39358,39359
NaN,39258,39259,39260
NaN,39303,39304,39305
NaN,39264,39265,39266
NaN,39231,39232,39233
NaN,39210,39211,39212
NaN,39207,39208,39209
NaN,39189,39190,39191
NaN,39186,39187,39188
NaN,39183,39184,39185
NaN,39225,39226,39227
NaN,39228,39229,39230
NaN,39270,39271,39272
NaN,39312,39313,39314
NaN,39309,39310,39311
NaN,39306,39307,39308
NaN,39300,39301,39302
NaN,39273,39274,39275
NaN,39276,39277,39278
NaN,39360,39361,39362
NaN,39234,39235,39236
NaN,39279,39280,39281
NaN,39288,39289,39290
NaN,39318,39319,39320
NaN,39315,39316,39317
NaN,39237,39238,39239
NaN,39381,39382,39383
NaN,39243,39244,39245
NaN,39267,39268,39269
NaN,39192,39193,39194
NaN,39213,39214,39215
NaN,39216,39217,39218
NaN,39285,39286,39287
NaN,39282,39283,39284
NaN,39369,39370,39371
NaN,39372,39373,39374
NaN,39375,39376,39377
NaN,46677,46678,46679
NaN,46635,46636,46637
NaN,46680,46681,46682
NaN,46893,46894,46895
NaN,46827,46828,46829
NaN,46824,46825,46826
NaN,46896,46897,46898
NaN,46761,46762,46763
NaN,46755,46756,46757
NaN,46767,46768,46769
NaN,46818,46819,46820
NaN,46830,46831,46832
NaN,46890,46891,46892
NaN,46902,46903,46904
NaN,47019,47020,47021
NaN,40596,40597,40598
NaN,40695,40696,40697
NaN,40479,40480,40481
NaN,40803,40804,40805
NaN,41001,41002,41003
NaN,40797,40798,40799
NaN,40839,40840,40841
NaN,40845,40846,40847
NaN,40950,40951,40952
NaN,41040,41041,41042
NaN,41058,41059,41060
NaN,41142,41143,41144
NaN,41610,41611,41612
NaN,41619,41620,41621
NaN,41961,41962,41963
NaN,41964,41965,41966
NaN,41931,41932,41933
NaN,41934,41935,41936
NaN,42003,42004,42005
NaN,42006,42007,42008
NaN,42009,42010,42011
NaN,42015,42016,42017
NaN,41967,41968,41969
NaN,41970,41971,41972
NaN,41973,41974,41975
NaN,41997,41998,41999
NaN,42000,42001,42002
NaN,41649,41650,41651
NaN,41637,41638,41639
NaN,42030,42031,42032
NaN,42033,42034,42035
NaN,41628,41629,41630
NaN,42039,42040,42041
NaN,42042,42043,42044
NaN,42045,42046,42047
NaN,42048,42049,42050
NaN,42036,42037,42038
NaN,42093,42094,42095
NaN,42090,42091,42092
NaN,41667,41668,41669
NaN,41625,41626,41627
NaN,41631,41632,41633
NaN,41634,41635,41636
NaN,41679,41680,41681
NaN,41676,41677,41678
NaN,41694,41695,41696
NaN,41673,41674,41675
NaN,41670,41671,41672
NaN,42132,42133,42134
NaN,42129,42130,42131
NaN,42126,42127,42128
NaN,42051,42052,42053
NaN,42105,42106,42107
NaN,42012,42013,42014
NaN,42102,42103,42104
NaN,42099,42100,42101
NaN,42096,42097,42098
NaN,42063,42064,42065
NaN,42057,42058,42059
NaN,42054,42055,42056
NaN,42108,42109,42110
NaN,42021,42022,42023
NaN,42162,42163,42164
NaN,42147,42148,42149
NaN,42111,42112,42113
NaN,42114,42115,42116
NaN,42141,42142,42143
NaN,42135,42136,42137
NaN,42138,42139,42140
NaN,41727,41728,41729
NaN,41724,41725,41726
NaN,41703,41704,41705
NaN,41700,41701,41702
NaN,41697,41698,41699
NaN,42183,42184,42185
NaN,42177,42178,42179
NaN,42174,42175,42176
NaN,42171,42172,42173
NaN,42168,42169,42170
NaN,42180,42181,42182
NaN,42165,42166,42167
NaN,42198,42199,42200
NaN,42207,42208,42209
NaN,42216,42217,42218
NaN,42213,42214,42215
NaN,41979,41980,41981
NaN,42072,42073,42074
NaN,42027,42028,42029
NaN,42024,42025,42026
NaN,42018,42019,42020
NaN,42996,42997,42998
NaN,43023,43024,43025
NaN,43017,43018,43019
NaN,43008,43009,43010
NaN,43095,43096,43097
NaN,43098,43099,43100
NaN,43167,43168,43169
NaN,42117,42118,42119
NaN,42066,42067,42068
NaN,42060,42061,42062
NaN,42120,42121,42122
NaN,42150,42151,42152
NaN,42144,42145,42146
NaN,42153,42154,42155
NaN,42192,42193,42194
NaN,42186,42187,42188
NaN,42195,42196,42197
NaN,42204,42205,42206
NaN,42201,42202,42203
NaN,42189,42190,42191
NaN,42225,42226,42227
NaN,43356,43357,43358
NaN,42222,42223,42224
NaN,42228,42229,42230
NaN,42231,42232,42233
NaN,42237,42238,42239
NaN,42240,42241,42242
NaN,42219,42220,42221
NaN,42243,42244,42245
NaN,42210,42211,42212
NaN,43353,43354,43355
NaN,43365,43366,43367
NaN,43413,43414,43415
NaN,43410,43411,43412
NaN,43407,43408,43409
NaN,43404,43405,43406
NaN,43464,43465,43466
NaN,43230,43231,43232
NaN,43233,43234,43235
NaN,2901,2902,2903
NaN,20316,20317,20318
NaN,20400,20401,20402
NaN,20370,20371,20372
NaN,20337,20338,20339
NaN,37809,37810,37811
NaN,45462,45463,45464
NaN,38643,38644,38645
NaN,38664,38665,38666
NaN,38658,38659,38660
NaN,45864,45865,45866
NaN,45861,45862,45863
NaN,39033,39034,39035
NaN,39045,39046,39047
NaN,21462,21463,21464
NaN,39015,39016,39017
NaN,39048,39049,39050
NaN,39051,39052,39053
NaN,39072,39073,39074
NaN,39075,39076,39077
NaN,39078,39079,39080
NaN,39120,39121,39122
NaN,39132,39133,39134
NaN,39150,39151,39152
NaN,39126,39127,39128
NaN,39153,39154,39155
NaN,39021,39022,39023
NaN,39039,39040,39041
NaN,39054,39055,39056
NaN,39018,39019,39020
NaN,39036,39037,39038
NaN,39042,39043,39044
NaN,39081,39082,39083
NaN,39090,39091,39092
NaN,39093,39094,39095
NaN,39096,39097,39098
NaN,39084,39085,39086
NaN,39135,39136,39137
NaN,39138,39139,39140
NaN,39108,39109,39110
NaN,39105,39106,39107
NaN,39144,39145,39146
NaN,39129,39130,39131
NaN,39102,39103,39104
NaN,39099,39100,39101
NaN,39147,39148,39149
NaN,39141,39142,39143
NaN,39180,39181,39182
NaN,39210,39211,39212
NaN,39207,39208,39209
NaN,39186,39187,39188
NaN,39183,39184,39185
NaN,39324,39325,39326
NaN,39330,39331,39332
NaN,46494,46495,46496
NaN,39375,39376,39377
NaN,39384,39385,39386
NaN,46497,46498,46499
NaN,46587,46588,46589
NaN,46506,46507,46508
NaN,46509,46510,46511
NaN,46512,46513,46514
NaN,46515,46516,46517
NaN,39387,39388,39389
NaN,46677,46678,46679
NaN,46581,46582,46583
NaN,46632,46633,46634
NaN,46635,46636,46637
NaN,46584,46585,46586
NaN,46680,46681,46682
NaN,46590,46591,46592
NaN,46593,46594,46595
NaN,46596,46597,46598
NaN,46671,46672,46673
NaN,46824,46825,46826
NaN,46755,46756,46757
NaN,46767,46768,46769
NaN,22260,22261,22262
NaN,23112,23113,23114
NaN,23442,23443,23444
NaN,24393,24394,24395
NaN,40479,40480,40481
NaN,40095,40096,40097
NaN,40329,40330,40331
NaN,41916,41917,41918
NaN,41952,41953,41954
NaN,40839,40840,40841
NaN,40845,40846,40847
NaN,41157,41158,41159
NaN,41040,41041,41042
NaN,41058,41059,41060
NaN,41142,41143,41144
NaN,41250,41251,41252
NaN,41247,41248,41249
NaN,41994,41995,41996
NaN,41838,41839,41840
NaN,41814,41815,41816
NaN,41811,41812,41813
NaN,24411,24412,24413
NaN,24396,24397,24398
NaN,24405,24406,24407
NaN,24402,24403,24404
NaN,24399,24400,24401
NaN,41955,41956,41957
NaN,41925,41926,41927
NaN,41919,41920,41921
NaN,41958,41959,41960
NaN,41961,41962,41963
NaN,41817,41818,41819
NaN,41877,41878,41879
NaN,41874,41875,41876
NaN,41820,41821,41822
NaN,41964,41965,41966
NaN,41844,41845,41846
NaN,41841,41842,41843
NaN,41784,41785,41786
NaN,41826,41827,41828
NaN,41823,41824,41825
NaN,41787,41788,41789
NaN,41790,41791,41792
NaN,41793,41794,41795
NaN,41886,41887,41888
NaN,41853,41854,41855
NaN,41829,41830,41831
NaN,41889,41890,41891
NaN,41832,41833,41834
NaN,41847,41848,41849
NaN,41928,41929,41930
NaN,41931,41932,41933
NaN,41934,41935,41936
NaN,42003,42004,42005
NaN,42006,42007,42008
NaN,42009,42010,42011
NaN,41880,41881,41882
NaN,41883,41884,41885
NaN,41922,41923,41924
NaN,41892,41893,41894
NaN,41946,41947,41948
NaN,42015,42016,42017
NaN,41967,41968,41969
NaN,41943,41944,41945
NaN,41940,41941,41942
NaN,41937,41938,41939
NaN,41970,41971,41972
NaN,41973,41974,41975
NaN,41997,41998,41999
NaN,42000,42001,42002
NaN,42030,42031,42032
NaN,42039,42040,42041
NaN,42042,42043,42044
NaN,42045,42046,42047
NaN,42048,42049,42050
NaN,42036,42037,42038
NaN,42093,42094,42095
NaN,42090,42091,42092
NaN,42126,42127,42128
NaN,42051,42052,42053
NaN,42105,42106,42107
NaN,42012,42013,42014
NaN,42102,42103,42104
NaN,42099,42100,42101
NaN,42096,42097,42098
NaN,42063,42064,42065
NaN,42057,42058,42059
NaN,42054,42055,42056
NaN,42108,42109,42110
NaN,42021,42022,42023
NaN,42111,42112,42113
NaN,42114,42115,42116
NaN,42141,42142,42143
NaN,41796,41797,41798
NaN,41799,41800,41801
NaN,41859,41860,41861
NaN,41862,41863,41864
NaN,41865,41866,41867
NaN,41868,41869,41870
NaN,41871,41872,41873
NaN,41856,41857,41858
NaN,41850,41851,41852
NaN,41904,41905,41906
NaN,42906,42907,42908
NaN,42939,42940,42941
NaN,41991,41992,41993
NaN,41949,41950,41951
NaN,41976,41977,41978
NaN,41898,41899,41900
NaN,41982,41983,41984
NaN,41985,41986,41987
NaN,41901,41902,41903
NaN,41988,41989,41990
NaN,41895,41896,41897
NaN,41979,41980,41981
NaN,42027,42028,42029
NaN,42024,42025,42026
NaN,42018,42019,42020
NaN,42996,42997,42998
NaN,42942,42943,42944
NaN,43023,43024,43025
NaN,42954,42955,42956
NaN,42948,42949,42950
NaN,43008,43009,43010
NaN,43002,43003,43004
NaN,42117,42118,42119
NaN,42066,42067,42068
NaN,42060,42061,42062
NaN,42150,42151,42152
NaN,42144,42145,42146
NaN,2901,2902,2903
NaN,20370,20371,20372
NaN,20334,20335,20336
NaN,20337,20338,20339
NaN,21435,21436,21437
NaN,21423,21424,21425
NaN,21420,21421,21422
NaN,21453,21454,21455
NaN,21405,21406,21407
NaN,21438,21439,21440
NaN,21456,21457,21458
NaN,21441,21442,21443
NaN,37788,37789,37790
NaN,37806,37807,37808
NaN,38643,38644,38645
NaN,38664,38665,38666
NaN,38658,38659,38660
NaN,39033,39034,39035
NaN,39045,39046,39047
NaN,38715,38716,38717
NaN,38718,38719,38720
NaN,21465,21466,21467
NaN,21462,21463,21464
NaN,21459,21460,21461
NaN,39015,39016,39017
NaN,39048,39049,39050
NaN,39051,39052,39053
NaN,39072,39073,39074
NaN,39075,39076,39077
NaN,39078,39079,39080
NaN,39021,39022,39023
NaN,39039,39040,39041
NaN,39054,39055,39056
NaN,39018,39019,39020
NaN,21474,21475,21476
NaN,39036,39037,39038
NaN,39081,39082,39083
NaN,39090,39091,39092
NaN,39093,39094,39095
NaN,39084,39085,39086
NaN,39324,39325,39326
NaN,39384,39385,39386
NaN,46497,46498,46499
NaN,46587,46588,46589
NaN,46506,46507,46508
NaN,46509,46510,46511
NaN,46512,46513,46514
NaN,46515,46516,46517
NaN,39387,39388,39389
NaN,46581,46582,46583
NaN,46584,46585,46586
NaN,46590,46591,46592
NaN,46596,46597,46598
NaN,23541,23542,23543
NaN,22260,22261,22262
NaN,22644,22645,22646
NaN,22884,22885,22886
NaN,22962,22963,22964
NaN,22959,22960,22961
NaN,23112,23113,23114
NaN,23442,23443,23444
NaN,24384,24385,24386
NaN,24318,24319,24320
NaN,24327,24328,24329
NaN,24354,24355,24356
NaN,24357,24358,24359
NaN,24351,24352,24353
NaN,24321,24322,24323
NaN,24324,24325,24326
NaN,24240,24241,24242
NaN,24312,24313,24314
NaN,24393,24394,24395
NaN,24243,24244,24245
NaN,24339,24340,24341
NaN,24414,24415,24416
NaN,24360,24361,24362
NaN,24330,24331,24332
NaN,24333,24334,24335
NaN,24273,24274,24275
NaN,24276,24277,24278
NaN,24279,24280,24281
NaN,24282,24283,24284
NaN,24291,24292,24293
NaN,24366,24367,24368
NaN,24336,24337,24338
NaN,24375,24376,24377
NaN,24363,24364,24365
NaN,40095,40096,40097
NaN,40329,40330,40331
NaN,41040,41041,41042
NaN,41058,41059,41060
NaN,41250,41251,41252
NaN,41247,41248,41249
NaN,41838,41839,41840
NaN,41814,41815,41816
NaN,41811,41812,41813
NaN,24411,24412,24413
NaN,24396,24397,24398
NaN,24405,24406,24407
NaN,24402,24403,24404
NaN,24399,24400,24401
NaN,41955,41956,41957
NaN,41925,41926,41927
NaN,41919,41920,41921
NaN,41958,41959,41960
NaN,41961,41962,41963
NaN,41817,41818,41819
NaN,41877,41878,41879
NaN,41874,41875,41876
NaN,41820,41821,41822
NaN,41964,41965,41966
NaN,41844,41845,41846
NaN,41841,41842,41843
NaN,24408,24409,24410
NaN,24417,24418,24419
NaN,41784,41785,41786
NaN,41826,41827,41828
NaN,41823,41824,41825
NaN,41787,41788,41789
NaN,24423,24424,24425
NaN,24420,24421,24422
NaN,41790,41791,41792
NaN,41793,41794,41795
NaN,41886,41887,41888
NaN,41853,41854,41855
NaN,41829,41830,41831
NaN,41889,41890,41891
NaN,41832,41833,41834
NaN,41847,41848,41849
NaN,41928,41929,41930
NaN,41931,41932,41933
NaN,41934,41935,41936
NaN,41880,41881,41882
NaN,41883,41884,41885
NaN,41922,41923,41924
NaN,41892,41893,41894
NaN,41946,41947,41948
NaN,41943,41944,41945
NaN,41940,41941,41942
NaN,41937,41938,41939
NaN,24285,24286,24287
NaN,24288,24289,24290
NaN,24369,24370,24371
NaN,24372,24373,24374
NaN,24294,24295,24296
NaN,24378,24379,24380
NaN,24426,24427,24428
NaN,41796,41797,41798
NaN,41799,41800,41801
NaN,24429,24430,24431
NaN,24432,24433,24434
NaN,41859,41860,41861
NaN,41862,41863,41864
NaN,41865,41866,41867
NaN,41868,41869,41870
NaN,41871,41872,41873
NaN,41856,41857,41858
NaN,41850,41851,41852
NaN,41904,41905,41906
NaN,42849,42850,42851
NaN,42870,42871,42872
NaN,41949,41950,41951
NaN,41976,41977,41978
NaN,41898,41899,41900
NaN,41982,41983,41984
NaN,41985,41986,41987
NaN,41901,41902,41903
NaN,41988,41989,41990
NaN,41895,41896,41897
NaN,41979,41980,41981
NaN,42027,42028,42029
NaN,42018,42019,42020
NaN,20277,20278,20279
NaN,20340,20341,20342
NaN,20382,20383,20384
NaN,20415,20416,20417
NaN,20319,20320,20321
NaN,20388,20389,20390
NaN,20391,20392,20393
NaN,13197,13198,13199
NaN,20322,20323,20324
NaN,20316,20317,20318
NaN,20313,20314,20315
NaN,20343,20344,20345
NaN,13203,13204,13205
NaN,20352,20353,20354
NaN,13206,13207,13208
NaN,20355,20356,20357
NaN,20358,20359,20360
NaN,20331,20332,20333
NaN,20328,20329,20330
NaN,20325,20326,20327
NaN,20370,20371,20372
NaN,21444,21445,21446
NaN,37806,37807,37808
NaN,38598,38599,38600
NaN,38574,38575,38576
NaN,38571,38572,38573
NaN,44037,44038,44039
NaN,45480,45481,45482
NaN,45483,45484,45485
NaN,45486,45487,45488
NaN,38547,38548,38549
NaN,38544,38545,38546
NaN,38556,38557,38558
NaN,38595,38596,38597
NaN,38601,38602,38603
NaN,38553,38554,38555
NaN,38607,38608,38609
NaN,38604,38605,38606
NaN,38580,38581,38582
NaN,38583,38584,38585
NaN,38586,38587,38588
NaN,38589,38590,38591
NaN,38592,38593,38594
NaN,38610,38611,38612
NaN,45495,45496,45497
NaN,45498,45499,45500
NaN,38664,38665,38666
NaN,38658,38659,38660
NaN,45507,45508,45509
NaN,39039,39040,39041
NaN,21474,21475,21476
NaN,39030,39031,39032
NaN,39027,39028,39029
NaN,21471,21472,21473
NaN,39060,39061,39062
NaN,39024,39025,39026
NaN,21477,21478,21479
NaN,21468,21469,21470
NaN,39042,39043,39044
NaN,39096,39097,39098
NaN,39084,39085,39086
NaN,39117,39118,39119
NaN,39114,39115,39116
NaN,39111,39112,39113
NaN,39057,39058,39059
NaN,39102,39103,39104
NaN,39099,39100,39101
NaN,39141,39142,39143
NaN,39156,39157,39158
NaN,39159,39160,39161
NaN,39162,39163,39164
NaN,39165,39166,39167
NaN,39168,39169,39170
NaN,39321,39322,39323
NaN,39327,39328,39329
NaN,39330,39331,39332
NaN,39390,39391,39392
NaN,39336,39337,39338
NaN,46512,46513,46514
NaN,46515,46516,46517
NaN,46677,46678,46679
NaN,46632,46633,46634
NaN,46596,46597,46598
NaN,39396,39397,39398
NaN,39393,39394,39395
NaN,46605,46606,46607
NaN,46602,46603,46604
NaN,46599,46600,46601
NaN,46542,46543,46544
NaN,46686,46687,46688
NaN,46683,46684,46685
NaN,46722,46723,46724
NaN,46641,46642,46643
NaN,46638,46639,46640
NaN,39417,39418,39419
NaN,39423,39424,39425
NaN,39402,39403,39404
NaN,39066,39067,39068
NaN,21612,21613,21614
NaN,21609,21610,21611
NaN,39063,39064,39065
NaN,21636,21637,21638
NaN,39420,39421,39422
NaN,39405,39406,39407
NaN,39429,39430,39431
NaN,39426,39427,39428
NaN,39483,39484,39485
NaN,39441,39442,39443
NaN,39501,39502,39503
NaN,39432,39433,39434
NaN,39069,39070,39071
NaN,39435,39436,39437
NaN,39177,39178,39179
NaN,39174,39175,39176
NaN,39438,39439,39440
NaN,39471,39472,39473
NaN,39171,39172,39173
NaN,39399,39400,39401
NaN,47079,47080,47081
NaN,46764,46765,46766
NaN,46770,46771,46772
NaN,46773,46774,46775
NaN,46776,46777,46778
NaN,22260,22261,22262
NaN,22272,22273,22274
NaN,23112,23113,23114
NaN,23442,23443,23444
NaN,23268,23269,23270
NaN,23262,23263,23264
NaN,23373,23374,23375
NaN,23598,23599,23600
NaN,39615,39616,39617
NaN,39618,39619,39620
NaN,22008,22009,22010
NaN,40095,40096,40097
NaN,40209,40210,40211
NaN,40023,40024,40025
NaN,41241,41242,41243
NaN,41886,41887,41888
NaN,41892,41893,41894
NaN,41946,41947,41948
NaN,41967,41968,41969
NaN,41943,41944,41945
NaN,17703,17704,17705
NaN,17754,17755,17756
NaN,17853,17854,17855
NaN,25722,25723,25724
NaN,24432,24433,24434
NaN,41859,41860,41861
NaN,41862,41863,41864
NaN,41865,41866,41867
NaN,41868,41869,41870
NaN,41871,41872,41873
NaN,41904,41905,41906
NaN,42873,42874,42875
NaN,42852,42853,42854
NaN,42849,42850,42851
NaN,42846,42847,42848
NaN,42870,42871,42872
NaN,42912,42913,42914
NaN,42876,42877,42878
NaN,42879,42880,42881
NaN,42906,42907,42908
NaN,42939,42940,42941
NaN,42945,42946,42947
NaN,41991,41992,41993
NaN,41949,41950,41951
NaN,41976,41977,41978
NaN,41898,41899,41900
NaN,41982,41983,41984
NaN,41985,41986,41987
NaN,41901,41902,41903
NaN,41988,41989,41990
NaN,41895,41896,41897
NaN,42078,42079,42080
NaN,42993,42994,42995
NaN,42942,42943,42944
NaN,42951,42952,42953
NaN,25752,25753,25754
NaN,25749,25750,25751
NaN,42882,42883,42884
NaN,42909,42910,42911
NaN,42915,42916,42917
NaN,25746,25747,25748
NaN,42921,42922,42923
NaN,42885,42886,42887
NaN,42924,42925,42926
NaN,42927,42928,42929
NaN,42918,42919,42920
NaN,42897,42898,42899
NaN,42891,42892,42893
NaN,42888,42889,42890
NaN,25755,25756,25757
NaN,25758,25759,25760
NaN,42999,43000,43001
NaN,43005,43006,43007
NaN,42960,42961,42962
NaN,42957,42958,42959
NaN,42954,42955,42956
NaN,42948,42949,42950
NaN,43008,43009,43010
NaN,43002,43003,43004
NaN,43014,43015,43016
NaN,42966,42967,42968
NaN,43011,43012,43013
NaN,42963,42964,42965
NaN,43035,43036,43037
NaN,43161,43162,43163
NaN,43038,43039,43040
NaN,43041,43042,43043
NaN,42075,42076,42077
NaN,42069,42070,42071
NaN,42123,42124,42125
NaN,43419,43420,43421
NaN,42579,42580,42581
NaN,42573,42574,42575
NaN,42705,42706,42707
NaN,42894,42895,42896
NaN,25764,25765,25766
NaN,25761,25762,25763
NaN,42900,42901,42902
NaN,42903,42904,42905
NaN,42930,42931,42932
NaN,42855,42856,42857
NaN,42858,42859,42860
NaN,25767,25768,25769
NaN,42933,42934,42935
NaN,42861,42862,42863
NaN,43101,43102,43103
NaN,43104,43105,43106
NaN,43107,43108,43109
NaN,42969,42970,42971
NaN,43044,43045,43046
NaN,42972,42973,42974
NaN,43170,43171,43172
NaN,42975,42976,42977
NaN,43047,43048,43049
NaN,43053,43054,43055
NaN,43050,43051,43052
NaN,42978,42979,42980
NaN,43059,43060,43061
NaN,42981,42982,42983
NaN,43056,43057,43058
NaN,42984,42985,42986
NaN,43182,43183,43184
NaN,43176,43177,43178
NaN,43173,43174,43175
NaN,20277,20278,20279
NaN,20289,20290,20291
NaN,20340,20341,20342
NaN,20382,20383,20384
NaN,20415,20416,20417
NaN,20319,20320,20321
NaN,20388,20389,20390
NaN,20391,20392,20393
NaN,20313,20314,20315
NaN,20343,20344,20345
NaN,20349,20350,20351
NaN,20352,20353,20354
NaN,20355,20356,20357
NaN,20367,20368,20369
NaN,20364,20365,20366
NaN,20361,20362,20363
NaN,20358,20359,20360
NaN,20331,20332,20333
NaN,20328,20329,20330
NaN,20325,20326,20327
NaN,38598,38599,38600
NaN,36987,36988,36989
NaN,44037,44038,44039
NaN,45480,45481,45482
NaN,45483,45484,45485
NaN,45486,45487,45488
NaN,45489,45490,45491
NaN,45492,45493,45494
NaN,38595,38596,38597
NaN,38601,38602,38603
NaN,38553,38554,38555
NaN,38607,38608,38609
NaN,38604,38605,38606
NaN,38589,38590,38591
NaN,38592,38593,38594
NaN,38610,38611,38612
NaN,45495,45496,45497
NaN,45498,45499,45500
NaN,45507,45508,45509
NaN,39030,39031,39032
NaN,39027,39028,39029
NaN,39060,39061,39062
NaN,39117,39118,39119
NaN,39114,39115,39116
NaN,39111,39112,39113
NaN,39057,39058,39059
NaN,39102,39103,39104
NaN,39156,39157,39158
NaN,39159,39160,39161
NaN,39162,39163,39164
NaN,39165,39166,39167
NaN,39168,39169,39170
NaN,39246,39247,39248
NaN,39195,39196,39197
NaN,39321,39322,39323
NaN,39291,39292,39293
NaN,39327,39328,39329
NaN,39390,39391,39392
NaN,39336,39337,39338
NaN,39396,39397,39398
NaN,39393,39394,39395
NaN,46605,46606,46607
NaN,46602,46603,46604
NaN,46599,46600,46601
NaN,46542,46543,46544
NaN,46686,46687,46688
NaN,46683,46684,46685
NaN,46722,46723,46724
NaN,46641,46642,46643
NaN,46638,46639,46640
NaN,39417,39418,39419
NaN,39423,39424,39425
NaN,39066,39067,39068
NaN,39063,39064,39065
NaN,21645,21646,21647
NaN,39420,39421,39422
NaN,39405,39406,39407
NaN,39429,39430,39431
NaN,39426,39427,39428
NaN,39483,39484,39485
NaN,39441,39442,39443
NaN,39501,39502,39503
NaN,39432,39433,39434
NaN,39069,39070,39071
NaN,39435,39436,39437
NaN,39177,39178,39179
NaN,39174,39175,39176
NaN,39438,39439,39440
NaN,39471,39472,39473
NaN,39489,39490,39491
NaN,39504,39505,39506
NaN,39447,39448,39449
NaN,39486,39487,39488
NaN,21642,21643,21644
NaN,39411,39412,39413
NaN,39456,39457,39458
NaN,39444,39445,39446
NaN,39450,39451,39452
NaN,39453,39454,39455
NaN,39459,39460,39461
NaN,39492,39493,39494
NaN,39474,39475,39476
NaN,39480,39481,39482
NaN,39477,39478,39479
NaN,39462,39463,39464
NaN,39495,39496,39497
NaN,39498,39499,39500
NaN,39558,39559,39560
NaN,39510,39511,39512
NaN,39513,39514,39515
NaN,39171,39172,39173
NaN,39249,39250,39251
NaN,39564,39565,39566
NaN,39399,39400,39401
NaN,39549,39550,39551
NaN,39507,39508,39509
NaN,39516,39517,39518
NaN,39519,39520,39521
NaN,47079,47080,47081
NaN,47082,47083,47084
NaN,47088,47089,47090
NaN,46650,46651,46652
NaN,46644,46645,46646
NaN,46647,46648,46649
NaN,39528,39529,39530
NaN,46764,46765,46766
NaN,46770,46771,46772
NaN,46773,46774,46775
NaN,46908,46909,46910
NaN,46776,46777,46778
NaN,46779,46780,46781
NaN,46782,46783,46784
NaN,46785,46786,46787
NaN,47145,47146,47147
NaN,47214,47215,47216
NaN,22272,22273,22274
NaN,23256,23257,23258
NaN,23268,23269,23270
NaN,23262,23263,23264
NaN,23274,23275,23276
NaN,23373,23374,23375
NaN,23598,23599,23600
NaN,39615,39616,39617
NaN,39648,39649,39650
NaN,40209,40210,40211
NaN,40545,40546,40547
NaN,41241,41242,41243
NaN,17310,17311,17312
NaN,17754,17755,17756
NaN,17859,17860,17861
NaN,17853,17854,17855
NaN,24060,24061,24062
NaN,17958,17959,17960
NaN,43020,43021,43022
NaN,42078,42079,42080
NaN,42993,42994,42995
NaN,42924,42925,42926
NaN,42927,42928,42929
NaN,42999,43000,43001
NaN,43005,43006,43007
NaN,42960,42961,42962
NaN,42957,42958,42959
NaN,43014,43015,43016
NaN,42966,42967,42968
NaN,43011,43012,43013
NaN,42963,42964,42965
NaN,43035,43036,43037
NaN,43161,43162,43163
NaN,43038,43039,43040
NaN,43041,43042,43043
NaN,42075,42076,42077
NaN,42069,42070,42071
NaN,42123,42124,42125
NaN,43296,43297,43298
NaN,43338,43339,43340
NaN,43359,43360,43361
NaN,43473,43474,43475
NaN,42579,42580,42581
NaN,42573,42574,42575
NaN,42510,42511,42512
NaN,42705,42706,42707
NaN,42900,42901,42902
NaN,42903,42904,42905
NaN,42930,42931,42932
NaN,42858,42859,42860
NaN,42933,42934,42935
NaN,42861,42862,42863
NaN,43101,43102,43103
NaN,43104,43105,43106
NaN,43107,43108,43109
